No,HID,Hotel-Name,UPDATE URL 15 JAN,SLUG,Supplier-or-Direct,Country,SEARCH
2122,825748,nabi-hostel-hongdae,www.gother.com/th-th/hotels/south-korea/seoul/mapo-gu/nabi-hostel-hongdae,south-korea/seoul/mapo-gu/nabi-hostel-hongdae,Supplier,south-korea,31
55,1057814,Cross-Pattaya-Oceanphere,www.gother.com/th-th/hotels/thailand/chonburi/bang-saray/cross-pattaya-oceanphere,thailand/chonburi/sattahip/cross-pattaya-oceanphere,DIRECT,thailand,30
67,196379,wave-hotel,www.gother.com/th-th/hotels/thailand/chonburi/central-pattaya/wave-hotel,thailand/chonburi/central-pattaya/wave-hotel,DIRECT,thailand,30
423,842798,Tsix5-Phenomenal,www.gother.com/th-th/hotels/thailand/chonburi/pattaya/tsix5-phenomenal,thailand/chonburi/pattaya/tsix5-phenomenal,DIRECT,thailand,30
437,835543,Chainarai-Riverside,www.gother.com/th-th/hotels/thailand/chiang-rai/muang-chiang-rai/chainarai-riverside,thailand/chiang-rai/muang-chiang-rai/chainarai-riverside,DIRECT,thailand,30
1568,834350,smiley-inn,www.gother.com/th-th/hotels/hong-kong/kowloon/tsim-sha-tsui/smiley-inn,hong-kong/hong-kong/tsim-sha-tsui/smiley-inn,Supplier,hong-kong,30
1578,194387,imperial-hotel,www.gother.com/th-th/hotels/hong-kong/kowloon/tsim-sha-tsui/imperial-hotel,hong-kong/kowloon/tsim-sha-tsui/imperial-hotel,Supplier,hong-kong,30
1581,128199,charterhouse-causeway-bay,www.gother.com/th-th/hotels/hong-kong/hong-kong/wanchai/charterhouse-causeway-bay,hong-kong/hong-kong/wanchai/charterhouse-causeway-bay,Supplier,hong-kong,30
1585,194365,regal-airport-hotel,www.gother.com/th-th/hotels/hong-kong/lantau-island/hong-kong-international-airport/regal-airport-hotel,hong-kong/lantau-island/hong-kong-international-airport/regal-airport-hotel,Supplier,hong-kong,30
1596,885335,hillwood-house-hotel,www.gother.com/th-th/hotels/hong-kong/hong-kong/tsim-sha-tsui/hillwood-house-hotel,hong-kong/hong-kong/tsim-sha-tsui/hillwood-house-hotel,Supplier,hong-kong,30
1627,330429,ximen-wow-hostel,www.gother.com/th-th/hotels/taiwan/taipei/wanhua/ximen-wow-hostel,taiwan/taipei/wanhua/ximen-wow-hostel,Supplier,taiwan,30
1633,735335,beimen-wow-poshtel,www.gother.com/th-th/hotels/taiwan/taipei/datong/beimen-wow-poshtel,taiwan/taipei/datong/beimen-wow-poshtel,Supplier,taiwan,30
1893,221512,modena-putuo-shanghai,www.gother.com/th-th/hotels/china/shanghai/putuo/modena-putuo-shanghai,china/shanghai/putuo/modena-putuo-shanghai,Supplier,china,30
2119,67516,banyan-tree-club-spa-seoul,www.gother.com/th-th/hotels/south-korea/seoul/jung-gu/banyan-tree-club-spa-seoul,south-korea/seoul/jung-gu/banyan-tree-club-spa-seoul,Supplier,south-korea,30
2120,607451,migliore-hotel-seoul-myeongdong,www.gother.com/th-th/hotels/south-korea/seoul/gangnam-gu/migliore-hotel-seoul-myeongdong,south-korea/seoul/gangnam-gu/migliore-hotel-seoul-myeongdong,Supplier,south-korea,30
2135,823762,ibis-ambassador-myeongdong,www.gother.com/th-th/hotels/south-korea/seoul/jung-gu/ibis-ambassador-myeongdong,south-korea/seoul/jung-gu/ibis-ambassador-myeongdong,Supplier,south-korea,30
2145,853534,hotel-the-botanik-sewoon-myeongdong,www.gother.com/th-th/hotels/south-korea/seoul/myeong-dong/hotel-the-botanik-sewoon-myeongdong,south-korea/seoul/myeong-dong/hotel-the-botanik-sewoon-myeongdong,Supplier,south-korea,30
2176,854210,junibino-hotel-hongdae,www.gother.com/th-th/hotels/south-korea/seoul/hongdae/junibino-hotel-hongdae,south-korea/seoul/hongdae/junibino-hotel-hongdae,Supplier,south-korea,30
152,841225,Best-Western-Click-Sathorn-11-Bangkok,www.gother.com/th-th/hotels/thailand/bangkok/sathon/best-western-click-sathorn-11-bangkok,thailand/bangkok/sathon/best-western-click-sathorn-11-bangkok,DIRECT,thailand,29
666,677332,Tolani-Le-Bayburi-Villas-Pranburi,www.gother.com/th-th/hotels/thailand/prachuap-khiri-khan/pran-buri/tolani-le-bayburi-villas-pranburi,thailand/prachuap-khiri-khan/pran-buri/tolani-le-bayburi-villas-pranburi,DIRECT,thailand,29
1571,885222,hygge-house,www.gother.com/th-th/hotels/hong-kong/hong-kong/tsim-sha-tsui/hygge-house,hong-kong/hong-kong/tsim-sha-tsui/hygge-house,Supplier,hong-kong,29
1577,718237,iclub-to-kwa-wan-hotel,www.gother.com/th-th/hotels/hong-kong/hong-kong/kowloon-city/iclub-to-kwa-wan-hotel,hong-kong/kowloon/mongkok/iclub-to-kwa-wan-hotel,Supplier,hong-kong,29
1628,885777,twin-star-inn,www.gother.com/th-th/hotels/taiwan/taipei/taipei-main-station/twin-star-inn,taiwan/taipei/taipei-main-station/twin-star-inn,Supplier,taiwan,29
1639,837707,formosa101-taipei-main-branch,www.gother.com/th-th/hotels/taiwan/taipei/zhongzheng/formosa101-taipei-main-branch,taiwan/taipei/zhongzheng/formosa101-taipei-main-branch,Supplier,taiwan,29
1870,9176,radisson-collection-hotel-xing-guo-shanghai,www.gother.com/th-th/hotels/china/shanghai/changning/radisson-collection-hotel-xing-guo-shanghai,china/shanghai/changning/radisson-collection-hotel-xing-guo-shanghai,Supplier,china,29
1871,117691,hyatt-on-the-bund,www.gother.com/th-th/hotels/china/shanghai/hongkou/hyatt-on-the-bund,china/shanghai/hongkou/hyatt-on-the-bund,Supplier,china,29
1872,125050,mandarin-oriental-pudong-shanghai,www.gother.com/th-th/hotels/china/shanghai/pudong/mandarin-oriental-pudong-shanghai,china/shanghai/pudong/mandarin-oriental-pudong-shanghai,Supplier,china,29
1873,732294,the-st-regis-on-the-bund-shanghai,www.gother.com/th-th/hotels/china/shanghai/huangpu/the-st-regis-on-the-bund-shanghai,china/shanghai/huangpu/the-st-regis-on-the-bund-shanghai,Supplier,china,29
1877,9221,doubletree-by-hilton-hotel-shanghai-pudong,www.gother.com/th-th/hotels/china/shanghai/pudong/doubletree-by-hilton-hotel-shanghai-pudong,china/shanghai/pudong/doubletree-by-hilton-hotel-shanghai-pudong,Supplier,china,29
148,327043,Tribe-Pattaya,www.gother.com/th-th/hotels/thailand/chonburi/pattaya/tribe-pattaya,thailand/chonburi/pattaya/tribe-pattaya,DIRECT,thailand,28
172,760835,Cape-Fahn-Hotel,www.gother.com/th-th/hotels/thailand/surat-thani/koh-samui/cape-fahn-hotel,thailand/surat-thani/koh-samui/cape-fahn-hotel,DIRECT,thailand,28
204,234010,Four-Seasons-Place-Hotel,www.gother.com/th-th/hotels/thailand/chonburi/central-pattaya/four-seasons-place-hotel,thailand/chonburi/central-pattaya/four-seasons-place-hotel,DIRECT,thailand,28
369,841737,Siam-Rama-9-Hotel,www.gother.com/th-th/hotels/thailand/bangkok/suan-luang/siam-rama-9-hotel,thailand/bangkok/suan-luang/siam-rama-9-hotel,DIRECT,thailand,28
422,763743,TSix5-Quarter,www.gother.com/th-th/hotels/thailand/chonburi/north-pattaya/tsix5-quarter,thailand/chonburi/north-pattaya/tsix5-quarter,DIRECT,thailand,28
1573,316,ovolo-central,www.gother.com/th-th/hotels/hong-kong/hong-kong/central-district/ovolo-central,hong-kong/hong-kong/central-district/ovolo-central,Supplier,hong-kong,28
1630,885775,wondertime-taipei-station-branch-iii,www.gother.com/th-th/hotels/taiwan/taipei/taipei-main-station/wondertime-taipei-station-branch-iii,taiwan/taipei/taipei-main-station/wondertime-taipei-station-branch-iii,Supplier,taiwan,28
1635,641951,hotel-relax-iii,www.gother.com/th-th/hotels/taiwan/taipei/zhongzheng/hotel-relax-iii,taiwan/taipei/zhongzheng/hotel-relax-iii,Supplier,taiwan,28
1641,66468,just-sleep-hotel-ximending,www.gother.com/th-th/hotels/taiwan/taipei/zhongzheng/just-sleep-hotel-ximending,taiwan/taipei/zhongzheng/just-sleep-hotel-ximending,Supplier,taiwan,28
1874,517938,ji-hotel-shanghai-xujiahui,www.gother.com/th-th/hotels/china/shanghai/pudong/ji-hotel-shanghai-xujiahui,china/shanghai/pudong/ji-hotel-shanghai-xujiahui,Supplier,china,28
2123,824082,holiday-inn-express-seoul-hongdae,www.gother.com/th-th/hotels/south-korea/seoul/mapo-gu/holiday-inn-express-seoul-hongdae,south-korea/seoul/mapo-gu/holiday-inn-express-seoul-hongdae,Supplier,south-korea,28
2128,622601,shilla-stay-mapo-hongdae,www.gother.com/th-th/hotels/south-korea/seoul/mapo-gu/shilla-stay-mapo-hongdae,south-korea/seoul/mapo-gu/shilla-stay-mapo-hongdae,Supplier,south-korea,28
140,758974,Mida-Grande-Resort-Phuket,www.gother.com/th-th/hotels/thailand/phuket/surin-beach/mida-grande-resort-phuket,thailand/phuket/surin-beach/mida-grande-resort-phuket,DIRECT,thailand,27
150,1325,Best-Western-Sukhumvit-20,www.gother.com/th-th/hotels/thailand/bangkok/khlong-toei/best-western-sukhumvit-20,thailand/bangkok/khlong-toei/best-western-sukhumvit-20,DIRECT,thailand,27
156,188145,olive-hotel-residence-bangkok-sukhumvit-101-1,www.gother.com/th-th/hotels/thailand/bangkok/phra-khanong/olive-hotel-residence-bangkok-sukhumvit-101-1,thailand/bangkok/phra-khanong/olive-hotel-residence-bangkok-sukhumvit-101-1,DIRECT,thailand,27
485,844521,The-Motifs-Eco-Hotel,www.gother.com/th-th/hotels/thailand/chanthaburi/muang-chanthaburi/the-motifs-eco-hotel,thailand/chanthaburi/muang-chanthaburi/the-motifs-eco-hotel,DIRECT,thailand,27
1574,128265,the-langham-hong-kong-hotel,www.gother.com/th-th/hotels/hong-kong/kowloon/tsim-sha-tsui/the-langham-hong-kong-hotel,hong-kong/kowloon/tsim-sha-tsui/the-langham-hong-kong-hotel,Supplier,hong-kong,27
1579,834413,hong-kong-ocean-park-marriott-hotel,www.gother.com/th-th/hotels/hong-kong/hong-kong/hong-kong-island-south/hong-kong-ocean-park-marriott-hotel,hong-kong/hong-kong/hong-kong-island-south/hong-kong-ocean-park-marriott-hotel,Supplier,hong-kong,27
1580,231,hotel-icon,www.gother.com/th-th/hotels/hong-kong/kowloon/tsim-sha-tsui/hotel-icon,hong-kong/kowloon/tsim-sha-tsui/hotel-icon,Supplier,hong-kong,27
1632,329974,hotel-attic,www.gother.com/th-th/hotels/taiwan/taipei/wanhua-district/hotel-attic,taiwan/taipei/wanhua-district/hotel-attic,Supplier,taiwan,27
1637,733256,yi-su-hotel-taipei-ningxia,www.gother.com/th-th/hotels/taiwan/taipei/datong/yi-su-hotel-taipei-ningxia,taiwan/taipei/datong/yi-su-hotel-taipei-ningxia,Supplier,taiwan,27
1646,164559,taipei-garden-hotel,www.gother.com/th-th/hotels/taiwan/taipei/zhongzheng/taipei-garden-hotel,taiwan/taipei/zhongzheng/taipei-garden-hotel,Supplier,taiwan,27
2121,134089,voco-seoul-gangnam,www.gother.com/th-th/hotels/south-korea/seoul/gangnam-gu/voco-seoul-gangnam,south-korea/seoul/jung-gu/voco-seoul-gangnam,Supplier,south-korea,27
2124,190759,hotel-pharos,www.gother.com/th-th/hotels/south-korea/seoul/myeongdong/hotel-pharos,south-korea/seoul/myeongdong/hotel-pharos,Supplier,south-korea,27
151,451748,Tawa-Ravadee-Resort-Prachinburi,www.gother.com/th-th/hotels/thailand/prachinburi/si-maha-phot/tawa-ravadee-resort-prachinburi,thailand/prachinburi/si-maha-phot/tawa-ravadee-resort-prachinburi,DIRECT,thailand,26
